ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento7v2	rendimiento7v2	1590614746705	 	3.3.1
USER	rendimiento7v2	4832	START	1590614844301	1590614844301
REQUEST	4531		Login	1590614844301	1590614844302	OK	 
REQUEST	3931		Logged	1590614844301	1590614844302	OK	 
REQUEST	4531		request_2	1590614844302	1590614844303	OK	 
REQUEST	4832		Home	1590614844301	1590614844303	OK	 
REQUEST	3931		Logged Redirect 1	1590614844302	1590614844304	OK	 
REQUEST	2031		ShelterForm	1590614844311	1590614844313	OK	 
REQUEST	531		NewShelter	1590614844311	1590614844315	OK	 
REQUEST	3081		ShowShelters	1590614844311	1590614844316	OK	 
REQUEST	531		NewShelter Redirect 1	1590614844315	1590614844320	OK	 
USER	rendimiento7v2	4833	START	1590614844321	1590614844321
REQUEST	4532		Login	1590614844321	1590614844321	OK	 
REQUEST	3932		Logged	1590614844321	1590614844322	OK	 
REQUEST	4532		request_2	1590614844322	1590614844323	OK	 
REQUEST	4833		Home	1590614844321	1590614844323	OK	 
REQUEST	3932		Logged Redirect 1	1590614844322	1590614844323	OK	 
REQUEST	2032		ShelterForm	1590614844331	1590614844333	OK	 
REQUEST	532		NewShelter	1590614844331	1590614844334	OK	 
REQUEST	3082		ShowShelters	1590614844331	1590614844336	OK	 
REQUEST	532		NewShelter Redirect 1	1590614844334	1590614844338	OK	 
USER	rendimiento7v2	4834	START	1590614844341	1590614844341
REQUEST	4533		Login	1590614844341	1590614844342	OK	 
REQUEST	3933		Logged	1590614844341	1590614844342	OK	 
REQUEST	4533		request_2	1590614844342	1590614844343	OK	 
REQUEST	4834		Home	1590614844341	1590614844343	OK	 
REQUEST	3933		Logged Redirect 1	1590614844342	1590614844345	OK	 
REQUEST	2033		ShelterForm	1590614844351	1590614844354	OK	 
REQUEST	533		NewShelter	1590614844351	1590614844354	OK	 
REQUEST	3083		ShowShelters	1590614844351	1590614844356	OK	 
REQUEST	533		NewShelter Redirect 1	1590614844355	1590614844360	OK	 
USER	rendimiento7v2	4835	START	1590614844361	1590614844361
REQUEST	4534		Login	1590614844361	1590614844361	OK	 
REQUEST	3934		Logged	1590614844361	1590614844362	OK	 
REQUEST	4534		request_2	1590614844362	1590614844363	OK	 
REQUEST	4835		Home	1590614844361	1590614844363	OK	 
REQUEST	3934		Logged Redirect 1	1590614844362	1590614844364	OK	 
REQUEST	2034		ShelterForm	1590614844371	1590614844374	OK	 
REQUEST	534		NewShelter	1590614844371	1590614844374	OK	 
REQUEST	3084		ShowShelters	1590614844371	1590614844377	OK	 
REQUEST	534		NewShelter Redirect 1	1590614844374	1590614844379	OK	 
USER	rendimiento7v2	4836	START	1590614844381	1590614844381
REQUEST	4535		Login	1590614844381	1590614844382	OK	 
REQUEST	3935		Logged	1590614844381	1590614844382	OK	 
REQUEST	4535		request_2	1590614844382	1590614844383	OK	 
REQUEST	4836		Home	1590614844381	1590614844383	OK	 
REQUEST	3935		Logged Redirect 1	1590614844382	1590614844384	OK	 
REQUEST	2035		ShelterForm	1590614844391	1590614844394	OK	 
REQUEST	535		NewShelter	1590614844391	1590614844394	OK	 
REQUEST	3085		ShowShelters	1590614844391	1590614844396	OK	 
REQUEST	535		NewShelter Redirect 1	1590614844394	1590614844399	OK	 
USER	rendimiento7v2	4837	START	1590614844401	1590614844401
REQUEST	4536		Login	1590614844401	1590614844401	OK	 
REQUEST	3936		Logged	1590614844401	1590614844402	OK	 
REQUEST	4536		request_2	1590614844402	1590614844403	OK	 
REQUEST	4837		Home	1590614844401	1590614844404	OK	 
REQUEST	3936		Logged Redirect 1	1590614844402	1590614844404	OK	 
REQUEST	2036		ShelterForm	1590614844411	1590614844413	OK	 
REQUEST	3086		ShowShelters	1590614844411	1590614844416	OK	 
USER	rendimiento7v2	4838	START	1590614844421	1590614844421
REQUEST	4537		Login	1590614844421	1590614844422	OK	 
REQUEST	3937		Logged	1590614844421	1590614844423	OK	 
REQUEST	4537		request_2	1590614844422	1590614844423	OK	 
REQUEST	4838		Home	1590614844421	1590614844424	OK	 
REQUEST	536		NewShelter	1590614844421	1590614844425	OK	 
REQUEST	3937		Logged Redirect 1	1590614844423	1590614844425	OK	 
REQUEST	536		NewShelter Redirect 1	1590614844425	1590614844429	OK	 
REQUEST	2037		ShelterForm	1590614844431	1590614844434	OK	 
REQUEST	537		NewShelter	1590614844431	1590614844434	OK	 
REQUEST	3087		ShowShelters	1590614844431	1590614844436	OK	 
REQUEST	537		NewShelter Redirect 1	1590614844434	1590614844439	OK	 
USER	rendimiento7v2	4839	START	1590614844441	1590614844441
REQUEST	3938		Logged	1590614844441	1590614844442	OK	 
REQUEST	4538		Login	1590614844441	1590614844442	OK	 
REQUEST	4538		request_2	1590614844442	1590614844444	OK	 
REQUEST	4839		Home	1590614844441	1590614844444	OK	 
REQUEST	3938		Logged Redirect 1	1590614844442	1590614844444	OK	 
REQUEST	2038		ShelterForm	1590614844451	1590614844454	OK	 
USER	rendimiento7v2	4840	START	1590614844461	1590614844461
REQUEST	538		NewShelter	1590614844451	1590614844463	OK	 
REQUEST	4539		Login	1590614844461	1590614844463	OK	 
REQUEST	3939		Logged	1590614844461	1590614844463	OK	 
REQUEST	4539		request_2	1590614844463	1590614844463	OK	 
REQUEST	3088		ShowShelters	1590614844451	1590614844464	OK	 
REQUEST	4840		Home	1590614844461	1590614844465	OK	 
REQUEST	3939		Logged Redirect 1	1590614844463	1590614844465	OK	 
REQUEST	538		NewShelter Redirect 1	1590614844463	1590614844469	OK	 
REQUEST	2039		ShelterForm	1590614844471	1590614844474	OK	 
REQUEST	539		NewShelter	1590614844471	1590614844475	OK	 
REQUEST	3089		ShowShelters	1590614844471	1590614844476	OK	 
REQUEST	539		NewShelter Redirect 1	1590614844475	1590614844479	OK	 
USER	rendimiento7v2	4841	START	1590614844481	1590614844481
REQUEST	4540		Login	1590614844481	1590614844481	OK	 
REQUEST	3940		Logged	1590614844481	1590614844482	OK	 
REQUEST	4540		request_2	1590614844482	1590614844483	OK	 
REQUEST	3940		Logged Redirect 1	1590614844482	1590614844483	OK	 
REQUEST	4841		Home	1590614844481	1590614844484	OK	 
REQUEST	2040		ShelterForm	1590614844491	1590614844494	OK	 
REQUEST	540		NewShelter	1590614844491	1590614844495	OK	 
REQUEST	3090		ShowShelters	1590614844491	1590614844496	OK	 
REQUEST	540		NewShelter Redirect 1	1590614844495	1590614844500	OK	 
USER	rendimiento7v2	4842	START	1590614844501	1590614844501
REQUEST	4541		Login	1590614844501	1590614844501	OK	 
REQUEST	4541		request_2	1590614844502	1590614844503	OK	 
REQUEST	3941		Logged	1590614844501	1590614844503	OK	 
REQUEST	4842		Home	1590614844501	1590614844503	OK	 
REQUEST	3941		Logged Redirect 1	1590614844503	1590614844504	OK	 
REQUEST	2041		ShelterForm	1590614844511	1590614844513	OK	 
REQUEST	541		NewShelter	1590614844511	1590614844514	OK	 
REQUEST	3091		ShowShelters	1590614844511	1590614844516	OK	 
REQUEST	541		NewShelter Redirect 1	1590614844514	1590614844519	OK	 
USER	rendimiento7v2	4843	START	1590614844521	1590614844521
REQUEST	4542		Login	1590614844521	1590614844522	OK	 
REQUEST	4542		request_2	1590614844522	1590614844523	OK	 
REQUEST	3942		Logged	1590614844521	1590614844523	OK	 
REQUEST	4843		Home	1590614844521	1590614844524	OK	 
REQUEST	3942		Logged Redirect 1	1590614844523	1590614844525	OK	 
REQUEST	542		NewShelter	1590614844531	1590614844534	OK	 
REQUEST	2042		ShelterForm	1590614844531	1590614844534	OK	 
REQUEST	3092		ShowShelters	1590614844531	1590614844536	OK	 
REQUEST	542		NewShelter Redirect 1	1590614844534	1590614844538	OK	 
USER	rendimiento7v2	4844	START	1590614844541	1590614844541
REQUEST	4543		Login	1590614844541	1590614844542	OK	 
REQUEST	4543		request_2	1590614844542	1590614844542	OK	 
REQUEST	4844		Home	1590614844541	1590614844543	OK	 
REQUEST	3943		Logged	1590614844541	1590614844544	OK	 
REQUEST	3943		Logged Redirect 1	1590614844544	1590614844545	OK	 
REQUEST	2043		ShelterForm	1590614844551	1590614844553	OK	 
REQUEST	543		NewShelter	1590614844551	1590614844554	OK	 
REQUEST	3093		ShowShelters	1590614844551	1590614844556	OK	 
REQUEST	543		NewShelter Redirect 1	1590614844554	1590614844559	OK	 
USER	rendimiento7v2	4845	START	1590614844561	1590614844561
REQUEST	4544		Login	1590614844561	1590614844562	OK	 
REQUEST	3944		Logged	1590614844561	1590614844562	OK	 
REQUEST	4544		request_2	1590614844562	1590614844563	OK	 
REQUEST	4845		Home	1590614844561	1590614844564	OK	 
REQUEST	3944		Logged Redirect 1	1590614844562	1590614844564	OK	 
REQUEST	2044		ShelterForm	1590614844571	1590614844574	OK	 
REQUEST	544		NewShelter	1590614844571	1590614844575	OK	 
REQUEST	3094		ShowShelters	1590614844571	1590614844576	OK	 
REQUEST	544		NewShelter Redirect 1	1590614844575	1590614844579	OK	 
USER	rendimiento7v2	4846	START	1590614844581	1590614844581
REQUEST	4545		Login	1590614844581	1590614844581	OK	 
REQUEST	4545		request_2	1590614844582	1590614844582	OK	 
REQUEST	4846		Home	1590614844581	1590614844583	OK	 
REQUEST	3945		Logged	1590614844581	1590614844583	OK	 
REQUEST	3945		Logged Redirect 1	1590614844583	1590614844584	OK	 
REQUEST	2045		ShelterForm	1590614844591	1590614844594	OK	 
REQUEST	545		NewShelter	1590614844591	1590614844594	OK	 
REQUEST	3095		ShowShelters	1590614844591	1590614844596	OK	 
REQUEST	545		NewShelter Redirect 1	1590614844594	1590614844598	OK	 
USER	rendimiento7v2	4847	START	1590614844601	1590614844601
REQUEST	4546		Login	1590614844601	1590614844601	OK	 
REQUEST	3946		Logged	1590614844601	1590614844602	OK	 
REQUEST	4546		request_2	1590614844602	1590614844603	OK	 
REQUEST	4847		Home	1590614844601	1590614844604	OK	 
REQUEST	3946		Logged Redirect 1	1590614844602	1590614844604	OK	 
REQUEST	2046		ShelterForm	1590614844611	1590614844614	OK	 
REQUEST	546		NewShelter	1590614844611	1590614844614	OK	 
REQUEST	3096		ShowShelters	1590614844611	1590614844616	OK	 
REQUEST	546		NewShelter Redirect 1	1590614844614	1590614844619	OK	 
USER	rendimiento7v2	4848	START	1590614844621	1590614844621
REQUEST	4547		Login	1590614844621	1590614844621	OK	 
REQUEST	4547		request_2	1590614844622	1590614844623	OK	 
REQUEST	3947		Logged	1590614844621	1590614844623	OK	 
REQUEST	4848		Home	1590614844621	1590614844623	OK	 
REQUEST	3947		Logged Redirect 1	1590614844623	1590614844625	OK	 
REQUEST	2047		ShelterForm	1590614844631	1590614844633	OK	 
REQUEST	3097		ShowShelters	1590614844631	1590614844636	OK	 
USER	rendimiento7v2	4849	START	1590614844641	1590614844641
REQUEST	4548		Login	1590614844641	1590614844642	OK	 
REQUEST	4548		request_2	1590614844642	1590614844643	OK	 
REQUEST	3948		Logged	1590614844641	1590614844644	OK	 
REQUEST	4849		Home	1590614844641	1590614844644	OK	 
REQUEST	547		NewShelter	1590614844641	1590614844644	OK	 
REQUEST	3948		Logged Redirect 1	1590614844644	1590614844645	OK	 
REQUEST	547		NewShelter Redirect 1	1590614844644	1590614844648	OK	 
REQUEST	2048		ShelterForm	1590614844651	1590614844654	OK	 
REQUEST	548		NewShelter	1590614844651	1590614844654	OK	 
REQUEST	3098		ShowShelters	1590614844651	1590614844656	OK	 
REQUEST	548		NewShelter Redirect 1	1590614844654	1590614844658	OK	 
USER	rendimiento7v2	4850	START	1590614844661	1590614844661
REQUEST	4549		Login	1590614844661	1590614844662	OK	 
REQUEST	3949		Logged	1590614844661	1590614844662	OK	 
REQUEST	4549		request_2	1590614844662	1590614844662	OK	 
REQUEST	4850		Home	1590614844661	1590614844663	OK	 
REQUEST	3949		Logged Redirect 1	1590614844662	1590614844664	OK	 
REQUEST	2049		ShelterForm	1590614844671	1590614844673	OK	 
REQUEST	549		NewShelter	1590614844671	1590614844675	OK	 
REQUEST	3099		ShowShelters	1590614844671	1590614844676	OK	 
REQUEST	549		NewShelter Redirect 1	1590614844675	1590614844679	OK	 
USER	rendimiento7v2	4851	START	1590614844681	1590614844681
REQUEST	3950		Logged	1590614844681	1590614844682	OK	 
REQUEST	4550		Login	1590614844681	1590614844682	OK	 
REQUEST	4550		request_2	1590614844683	1590614844684	OK	 
USER	rendimiento7v2	23	END	1590614748109	1590614844684
USER	rendimiento7v2	22	END	1590614748089	1590614844684
USER	rendimiento7v2	27	END	1590614748200	1590614844684
USER	rendimiento7v2	4	END	1590614747726	1590614844684
REQUEST	3950		Logged Redirect 1	1590614844682	1590614844684	OK	 
REQUEST	4851		Home	1590614844681	1590614844686	OK	 
USER	rendimiento7v2	29	END	1590614748241	1590614844691
REQUEST	2050		ShelterForm	1590614844691	1590614844694	OK	 
REQUEST	550		NewShelter	1590614844691	1590614844695	OK	 
REQUEST	3100		ShowShelters	1590614844691	1590614844697	OK	 
REQUEST	550		NewShelter Redirect 1	1590614844695	1590614844699	OK	 
USER	rendimiento7v2	4852	START	1590614844701	1590614844701
REQUEST	4551		Login	1590614844701	1590614844702	OK	 
REQUEST	3951		Logged	1590614844701	1590614844702	OK	 
REQUEST	4551		request_2	1590614844702	1590614844703	OK	 
REQUEST	3951		Logged Redirect 1	1590614844702	1590614844704	OK	 
REQUEST	4852		Home	1590614844701	1590614844704	OK	 
USER	rendimiento7v2	32	END	1590614748301	1590614844711
USER	rendimiento7v2	7	END	1590614747786	1590614844711
REQUEST	2051		ShelterForm	1590614844711	1590614844714	OK	 
REQUEST	3101		ShowShelters	1590614844711	1590614844716	OK	 
USER	rendimiento7v2	13	END	1590614747908	1590614844721
USER	rendimiento7v2	1	END	1590614747663	1590614844721
USER	rendimiento7v2	3	END	1590614747706	1590614844721
USER	rendimiento7v2	9	END	1590614747826	1590614844721
USER	rendimiento7v2	43	END	1590614748521	1590614844721
USER	rendimiento7v2	4853	START	1590614844721	1590614844721
REQUEST	4552		Login	1590614844721	1590614844722	OK	 
REQUEST	3952		Logged	1590614844721	1590614844723	OK	 
REQUEST	4552		request_2	1590614844722	1590614844723	OK	 
REQUEST	4853		Home	1590614844721	1590614844724	OK	 
REQUEST	3952		Logged Redirect 1	1590614844723	1590614844724	OK	 
REQUEST	551		NewShelter	1590614844721	1590614844725	OK	 
REQUEST	551		NewShelter Redirect 1	1590614844725	1590614844729	OK	 
USER	rendimiento7v2	10	END	1590614747846	1590614844731
USER	rendimiento7v2	2	END	1590614747687	1590614844731
USER	rendimiento7v2	39	END	1590614748441	1590614844731
USER	rendimiento7v2	8	END	1590614747806	1590614844731
USER	rendimiento7v2	14	END	1590614747928	1590614844731
REQUEST	552		NewShelter	1590614844731	1590614844735	OK	 
REQUEST	2052		ShelterForm	1590614844731	1590614844735	OK	 
REQUEST	3102		ShowShelters	1590614844731	1590614844737	OK	 
REQUEST	552		NewShelter Redirect 1	1590614844735	1590614844740	OK	 
USER	rendimiento7v2	24	END	1590614748129	1590614844741
USER	rendimiento7v2	33	END	1590614748321	1590614844741
USER	rendimiento7v2	6	END	1590614747766	1590614844741
USER	rendimiento7v2	19	END	1590614748029	1590614844741
USER	rendimiento7v2	4854	START	1590614844741	1590614844741
USER	rendimiento7v2	21	END	1590614748069	1590614844742
USER	rendimiento7v2	25	END	1590614748150	1590614844742
USER	rendimiento7v2	15	END	1590614747948	1590614844742
REQUEST	4553		Login	1590614844742	1590614844743	OK	 
REQUEST	4854		Home	1590614844742	1590614844745	OK	 
REQUEST	4553		request_2	1590614844744	1590614844745	OK	 
USER	rendimiento7v2	34	END	1590614748341	1590614844751
USER	rendimiento7v2	26	END	1590614748170	1590614844751
USER	rendimiento7v2	36	END	1590614748381	1590614844751
REQUEST	3953		Logged	1590614844751	1590614844754	OK	 
REQUEST	2053		ShelterForm	1590614844751	1590614844755	OK	 
REQUEST	553		NewShelter	1590614844751	1590614844755	OK	 
REQUEST	3953		Logged Redirect 1	1590614844754	1590614844755	OK	 
REQUEST	3103		ShowShelters	1590614844751	1590614844758	OK	 
USER	rendimiento7v2	16	END	1590614747968	1590614844761
USER	rendimiento7v2	51	END	1590614748677	1590614844761
USER	rendimiento7v2	47	END	1590614748596	1590614844761
USER	rendimiento7v2	5	END	1590614747746	1590614844761
USER	rendimiento7v2	50	END	1590614748657	1590614844761
USER	rendimiento7v2	4855	START	1590614844761	1590614844761
USER	rendimiento7v2	18	END	1590614748009	1590614844762
USER	rendimiento7v2	35	END	1590614748361	1590614844762
USER	rendimiento7v2	28	END	1590614748220	1590614844762
REQUEST	553		NewShelter Redirect 1	1590614844755	1590614844763	OK	 
REQUEST	4554		Login	1590614844761	1590614844764	OK	 
REQUEST	4855		Home	1590614844761	1590614844764	OK	 
REQUEST	4554		request_2	1590614844764	1590614844765	OK	 
USER	rendimiento7v2	40	END	1590614748461	1590614844771
USER	rendimiento7v2	45	END	1590614748561	1590614844771
USER	rendimiento7v2	17	END	1590614747988	1590614844771
USER	rendimiento7v2	11	END	1590614747866	1590614844771
USER	rendimiento7v2	44	END	1590614748541	1590614844771
USER	rendimiento7v2	31	END	1590614748281	1590614844771
REQUEST	3954		Logged	1590614844771	1590614844773	OK	 
REQUEST	3954		Logged Redirect 1	1590614844773	1590614844775	OK	 
REQUEST	2054		ShelterForm	1590614844771	1590614844775	OK	 
REQUEST	3104		ShowShelters	1590614844771	1590614844777	OK	 
USER	rendimiento7v2	48	END	1590614748616	1590614844781
USER	rendimiento7v2	20	END	1590614748049	1590614844781
USER	rendimiento7v2	4856	START	1590614844781	1590614844781
REQUEST	4555		Login	1590614844781	1590614844782	OK	 
REQUEST	4555		request_2	1590614844782	1590614844783	OK	 
REQUEST	4856		Home	1590614844781	1590614844784	OK	 
REQUEST	554		NewShelter	1590614844781	1590614844785	OK	 
REQUEST	554		NewShelter Redirect 1	1590614844785	1590614844789	OK	 
USER	rendimiento7v2	37	END	1590614748401	1590614844791
USER	rendimiento7v2	52	END	1590614748697	1590614844791
USER	rendimiento7v2	49	END	1590614748636	1590614844791
USER	rendimiento7v2	38	END	1590614748421	1590614844791
REQUEST	3955		Logged	1590614844791	1590614844793	OK	 
REQUEST	3955		Logged Redirect 1	1590614844793	1590614844795	OK	 
REQUEST	2055		ShelterForm	1590614844791	1590614844795	OK	 
REQUEST	3105		ShowShelters	1590614844791	1590614844797	OK	 
USER	rendimiento7v2	46	END	1590614748576	1590614844801
USER	rendimiento7v2	42	END	1590614748501	1590614844801
USER	rendimiento7v2	53	END	1590614748717	1590614844801
USER	rendimiento7v2	30	END	1590614748261	1590614844801
USER	rendimiento7v2	12	END	1590614747888	1590614844801
USER	rendimiento7v2	54	END	1590614748737	1590614844802
USER	rendimiento7v2	4857	START	1590614844801	1590614844801
REQUEST	4556		Login	1590614844801	1590614844802	OK	 
REQUEST	3956		Logged	1590614844801	1590614844803	OK	 
REQUEST	4556		request_2	1590614844803	1590614844803	OK	 
REQUEST	4857		Home	1590614844802	1590614844805	OK	 
REQUEST	555		NewShelter	1590614844801	1590614844806	OK	 
REQUEST	3956		Logged Redirect 1	1590614844803	1590614844806	OK	 
REQUEST	555		NewShelter Redirect 1	1590614844806	1590614844810	OK	 
USER	rendimiento7v2	41	END	1590614748481	1590614844811
REQUEST	2056		ShelterForm	1590614844811	1590614844814	OK	 
REQUEST	556		NewShelter	1590614844811	1590614844814	OK	 
REQUEST	3106		ShowShelters	1590614844811	1590614844816	OK	 
REQUEST	556		NewShelter Redirect 1	1590614844814	1590614844820	OK	 
USER	rendimiento7v2	55	END	1590614748757	1590614844821
USER	rendimiento7v2	56	END	1590614748777	1590614844821
USER	rendimiento7v2	4858	START	1590614844821	1590614844821
REQUEST	4557		Login	1590614844821	1590614844822	OK	 
REQUEST	4557		request_2	1590614844822	1590614844823	OK	 
REQUEST	4858		Home	1590614844821	1590614844824	OK	 
REQUEST	3957		Logged	1590614844831	1590614844832	OK	 
REQUEST	3957		Logged Redirect 1	1590614844832	1590614844834	OK	 
REQUEST	2057		ShelterForm	1590614844831	1590614844834	OK	 
REQUEST	557		NewShelter	1590614844831	1590614844835	OK	 
REQUEST	3107		ShowShelters	1590614844831	1590614844837	OK	 
REQUEST	557		NewShelter Redirect 1	1590614844835	1590614844840	OK	 
USER	rendimiento7v2	57	END	1590614748797	1590614844846
USER	rendimiento7v2	4859	START	1590614844846	1590614844846
REQUEST	4558		Login	1590614844846	1590614844847	OK	 
REQUEST	3958		Logged	1590614844846	1590614844849	OK	 
REQUEST	4558		request_2	1590614844848	1590614844849	OK	 
REQUEST	4859		Home	1590614844846	1590614844850	OK	 
REQUEST	2058		ShelterForm	1590614844846	1590614844851	OK	 
REQUEST	558		NewShelter	1590614844846	1590614844851	OK	 
REQUEST	3958		Logged Redirect 1	1590614844849	1590614844852	OK	 
REQUEST	3108		ShowShelters	1590614844846	1590614844854	OK	 
USER	rendimiento7v2	58	END	1590614748817	1590614844857
REQUEST	558		NewShelter Redirect 1	1590614844851	1590614844858	OK	 
REQUEST	4559		Login	1590614844856	1590614844858	OK	 
USER	rendimiento7v2	4860	START	1590614844856	1590614844856
REQUEST	4559		request_2	1590614844858	1590614844860	OK	 
REQUEST	3959		Logged	1590614844857	1590614844860	OK	 
REQUEST	3959		Logged Redirect 1	1590614844860	1590614844861	OK	 
REQUEST	4860		Home	1590614844857	1590614844861	OK	 
REQUEST	2059		ShelterForm	1590614844866	1590614844870	OK	 
REQUEST	559		NewShelter	1590614844866	1590614844870	OK	 
REQUEST	3109		ShowShelters	1590614844866	1590614844872	OK	 
REQUEST	559		NewShelter Redirect 1	1590614844871	1590614844876	OK	 
USER	rendimiento7v2	4861	START	1590614844876	1590614844876
REQUEST	4560		Login	1590614844876	1590614844877	OK	 
REQUEST	4560		request_2	1590614844877	1590614844878	OK	 
REQUEST	4861		Home	1590614844877	1590614844879	OK	 
USER	rendimiento7v2	59	END	1590614748837	1590614844887
REQUEST	3960		Logged	1590614844886	1590614844888	OK	 
REQUEST	560		NewShelter	1590614844886	1590614844890	OK	 
REQUEST	3960		Logged Redirect 1	1590614844889	1590614844890	OK	 
REQUEST	3110		ShowShelters	1590614844886	1590614844892	OK	 
REQUEST	560		NewShelter Redirect 1	1590614844890	1590614844895	OK	 
USER	rendimiento7v2	60	END	1590614748857	1590614844897
USER	rendimiento7v2	4862	START	1590614844896	1590614844896
REQUEST	4561		Login	1590614844896	1590614844897	OK	 
REQUEST	4561		request_2	1590614844897	1590614844898	OK	 
REQUEST	4862		Home	1590614844897	1590614844899	OK	 
REQUEST	2060		ShelterForm	1590614844896	1590614844899	OK	 
REQUEST	3961		Logged	1590614844906	1590614844908	OK	 
REQUEST	3961		Logged Redirect 1	1590614844909	1590614844910	OK	 
REQUEST	2061		ShelterForm	1590614844906	1590614844910	OK	 
REQUEST	561		NewShelter	1590614844906	1590614844911	OK	 
REQUEST	3111		ShowShelters	1590614844906	1590614844912	OK	 
REQUEST	561		NewShelter Redirect 1	1590614844911	1590614844916	OK	 
USER	rendimiento7v2	4863	START	1590614844916	1590614844916
REQUEST	4562		Login	1590614844916	1590614844917	OK	 
REQUEST	4562		request_2	1590614844917	1590614844918	OK	 
REQUEST	4863		Home	1590614844917	1590614844919	OK	 
USER	rendimiento7v2	61	END	1590614748877	1590614844927
REQUEST	3962		Logged	1590614844927	1590614844928	OK	 
REQUEST	3962		Logged Redirect 1	1590614844928	1590614844930	OK	 
REQUEST	562		NewShelter	1590614844926	1590614844930	OK	 
REQUEST	2062		ShelterForm	1590614844926	1590614844930	OK	 
REQUEST	3112		ShowShelters	1590614844926	1590614844932	OK	 
REQUEST	562		NewShelter Redirect 1	1590614844930	1590614844935	OK	 
USER	rendimiento7v2	62	END	1590614748897	1590614844937
USER	rendimiento7v2	4864	START	1590614844936	1590614844936
REQUEST	4563		Login	1590614844936	1590614844937	OK	 
REQUEST	4563		request_2	1590614844937	1590614844938	OK	 
REQUEST	4864		Home	1590614844937	1590614844939	OK	 
REQUEST	2063		ShelterForm	1590614844936	1590614844939	OK	 
REQUEST	3963		Logged	1590614844946	1590614844948	OK	 
REQUEST	563		NewShelter	1590614844946	1590614844950	OK	 
REQUEST	3963		Logged Redirect 1	1590614844948	1590614844950	OK	 
REQUEST	3113		ShowShelters	1590614844946	1590614844952	OK	 
REQUEST	563		NewShelter Redirect 1	1590614844950	1590614844954	OK	 
USER	rendimiento7v2	63	END	1590614748918	1590614844957
USER	rendimiento7v2	4865	START	1590614844956	1590614844956
REQUEST	4564		Login	1590614844956	1590614844958	OK	 
REQUEST	4564		request_2	1590614844958	1590614844959	OK	 
REQUEST	4865		Home	1590614844957	1590614844960	OK	 
REQUEST	2064		ShelterForm	1590614844956	1590614844960	OK	 
REQUEST	3964		Logged	1590614844966	1590614844968	OK	 
REQUEST	564		NewShelter	1590614844966	1590614844970	OK	 
REQUEST	3964		Logged Redirect 1	1590614844968	1590614844970	OK	 
REQUEST	3114		ShowShelters	1590614844966	1590614844972	OK	 
REQUEST	564		NewShelter Redirect 1	1590614844970	1590614844975	OK	 
USER	rendimiento7v2	4866	START	1590614844976	1590614844976
REQUEST	4565		Login	1590614844976	1590614844978	OK	 
REQUEST	4866		Home	1590614844977	1590614844979	OK	 
REQUEST	4565		request_2	1590614844978	1590614844979	OK	 
REQUEST	2065		ShelterForm	1590614844976	1590614844979	OK	 
USER	rendimiento7v2	64	END	1590614748938	1590614844987
REQUEST	3965		Logged	1590614844986	1590614844988	OK	 
REQUEST	3965		Logged Redirect 1	1590614844988	1590614844989	OK	 
REQUEST	565		NewShelter	1590614844986	1590614844990	OK	 
REQUEST	3115		ShowShelters	1590614844986	1590614844992	OK	 
REQUEST	565		NewShelter Redirect 1	1590614844990	1590614844996	OK	 
USER	rendimiento7v2	65	END	1590614748958	1590614844997
USER	rendimiento7v2	4867	START	1590614844996	1590614844996
REQUEST	4566		Login	1590614844996	1590614844997	OK	 
REQUEST	4566		request_2	1590614844997	1590614844998	OK	 
REQUEST	4867		Home	1590614844997	1590614844998	OK	 
REQUEST	3966		Logged	1590614845006	1590614845008	OK	 
REQUEST	3966		Logged Redirect 1	1590614845008	1590614845010	OK	 
REQUEST	2066		ShelterForm	1590614845006	1590614845010	OK	 
REQUEST	566		NewShelter	1590614845006	1590614845011	OK	 
REQUEST	3116		ShowShelters	1590614845006	1590614845012	OK	 
REQUEST	566		NewShelter Redirect 1	1590614845011	1590614845015	OK	 
USER	rendimiento7v2	66	END	1590614748978	1590614845017
USER	rendimiento7v2	4868	START	1590614845016	1590614845016
REQUEST	4567		Login	1590614845016	1590614845017	OK	 
REQUEST	4567		request_2	1590614845017	1590614845018	OK	 
REQUEST	4868		Home	1590614845017	1590614845019	OK	 
REQUEST	3967		Logged	1590614845026	1590614845027	OK	 
REQUEST	3967		Logged Redirect 1	1590614845028	1590614845029	OK	 
REQUEST	2067		ShelterForm	1590614845026	1590614845029	OK	 
REQUEST	567		NewShelter	1590614845026	1590614845030	OK	 
REQUEST	3117		ShowShelters	1590614845026	1590614845032	OK	 
REQUEST	567		NewShelter Redirect 1	1590614845030	1590614845035	OK	 
USER	rendimiento7v2	67	END	1590614748998	1590614845037
USER	rendimiento7v2	4869	START	1590614845036	1590614845036
REQUEST	4568		Login	1590614845036	1590614845037	OK	 
REQUEST	4568		request_2	1590614845037	1590614845038	OK	 
REQUEST	4869		Home	1590614845037	1590614845038	OK	 
REQUEST	3968		Logged	1590614845046	1590614845047	OK	 
REQUEST	3968		Logged Redirect 1	1590614845047	1590614845049	OK	 
REQUEST	2068		ShelterForm	1590614845046	1590614845049	OK	 
REQUEST	568		NewShelter	1590614845046	1590614845050	OK	 
